ccode1,ccode2,year,country1,country2
770,475,2000,Pakistan,Nigeria
770,475,2005,Pakistan,Nigeria
770,482,1975,Pakistan,Central African Republic
770,483,1975,Pakistan,Chad
770,483,1980,Pakistan,Chad
770,484,1975,Pakistan,Congo
770,484,1980,Pakistan,Congo
770,490,1975,Pakistan,Democratic Republic of the Congo
770,490,1980,Pakistan,Democratic Republic of the Congo
770,490,1985,Pakistan,Democratic Republic of the Congo
770,490,1990,Pakistan,Democratic Republic of the Congo
770,490,1995,Pakistan,Democratic Republic of the Congo
770,500,1970,Pakistan,Uganda
770,500,1975,Pakistan,Uganda
770,501,1970,Pakistan,Kenya
770,501,1975,Pakistan,Kenya
770,501,1980,Pakistan,Kenya
770,501,1985,Pakistan,Kenya
770,501,1990,Pakistan,Kenya
770,501,1995,Pakistan,Kenya
770,501,2000,Pakistan,Kenya
770,501,2005,Pakistan,Kenya
770,510,1970,Pakistan,Tanzania
770,510,1975,Pakistan,Tanzania
770,510,1985,Pakistan,Tanzania
770,510,1990,Pakistan,Tanzania
770,510,1995,Pakistan,Tanzania
770,510,2000,Pakistan,Tanzania
770,510,2005,Pakistan,Tanzania
770,520,1965,Pakistan,Somalia
770,520,1970,Pakistan,Somalia
770,520,1975,Pakistan,Somalia
770,520,1980,Pakistan,Somalia
770,520,1985,Pakistan,Somalia
770,520,1990,Pakistan,Somalia
770,520,1995,Pakistan,Somalia
770,520,2000,Pakistan,Somalia
770,520,2005,Pakistan,Somalia
770,522,1980,Pakistan,Djibouti
770,530,1960,Pakistan,Ethiopia
770,530,1965,Pakistan,Ethiopia
770,530,1970,Pakistan,Ethiopia
770,530,1975,Pakistan,Ethiopia
770,530,1980,Pakistan,Ethiopia
770,541,1980,Pakistan,Mozambique
770,541,1985,Pakistan,Mozambique
770,541,1990,Pakistan,Mozambique
770,551,1975,Pakistan,Zambia
770,551,1980,Pakistan,Zambia
770,552,1980,Pakistan,Zimbabwe
770,552,1990,Pakistan,Zimbabwe
770,552,1995,Pakistan,Zimbabwe
770,552,2000,Pakistan,Zimbabwe
770,552,2005,Pakistan,Zimbabwe
770,560,1995,Pakistan,South Africa
770,560,2000,Pakistan,South Africa
770,560,2005,Pakistan,South Africa
770,580,1975,Pakistan,Madagascar
770,580,1980,Pakistan,Madagascar
770,590,1970,Pakistan,Mauritius
770,590,1975,Pakistan,Mauritius
770,590,1980,Pakistan,Mauritius
770,590,1985,Pakistan,Mauritius
770,590,1990,Pakistan,Mauritius
770,590,1995,Pakistan,Mauritius
770,590,2000,Pakistan,Mauritius
770,590,2005,Pakistan,Mauritius
770,600,1960,Pakistan,Morocco
770,600,1965,Pakistan,Morocco
770,600,1970,Pakistan,Morocco
770,600,1975,Pakistan,Morocco
770,600,1980,Pakistan,Morocco
770,600,1985,Pakistan,Morocco
770,600,1990,Pakistan,Morocco
770,600,1995,Pakistan,Morocco
770,600,2000,Pakistan,Morocco
770,600,2005,Pakistan,Morocco
770,615,1965,Pakistan,Algeria
770,615,1970,Pakistan,Algeria
770,615,1975,Pakistan,Algeria
770,615,1980,Pakistan,Algeria
770,615,1985,Pakistan,Algeria
770,615,1990,Pakistan,Algeria
770,615,1995,Pakistan,Algeria
770,615,2000,Pakistan,Algeria
770,615,2005,Pakistan,Algeria
770,616,1960,Pakistan,Tunisia
770,616,1965,Pakistan,Tunisia
770,616,1970,Pakistan,Tunisia
770,616,1975,Pakistan,Tunisia
770,616,1980,Pakistan,Tunisia
770,616,1985,Pakistan,Tunisia
770,616,1990,Pakistan,Tunisia
770,616,1995,Pakistan,Tunisia
770,616,2000,Pakistan,Tunisia
770,616,2005,Pakistan,Tunisia
770,620,1955,Pakistan,Libya
770,620,1965,Pakistan,Libya
770,620,1975,Pakistan,Libya
770,620,1980,Pakistan,Libya
770,620,1985,Pakistan,Libya
770,620,1990,Pakistan,Libya
770,620,1995,Pakistan,Libya
770,620,2000,Pakistan,Libya
770,620,2005,Pakistan,Libya
770,625,1960,Pakistan,Sudan
770,625,1965,Pakistan,Sudan
770,625,1970,Pakistan,Sudan
770,625,1975,Pakistan,Sudan
770,625,1980,Pakistan,Sudan
770,625,1985,Pakistan,Sudan
770,625,1990,Pakistan,Sudan
770,625,1995,Pakistan,Sudan
770,625,2000,Pakistan,Sudan
770,625,2005,Pakistan,Sudan
770,630,1950,Pakistan,Iran
770,630,1955,Pakistan,Iran
770,630,1960,Pakistan,Iran
770,630,1965,Pakistan,Iran
770,630,1970,Pakistan,Iran
770,630,1975,Pakistan,Iran
770,630,1980,Pakistan,Iran
770,630,1985,Pakistan,Iran
770,630,1990,Pakistan,Iran
770,630,1995,Pakistan,Iran
770,630,2000,Pakistan,Iran
770,630,2005,Pakistan,Iran
770,640,1950,Pakistan,Turkey
770,640,1955,Pakistan,Turkey
770,640,1960,Pakistan,Turkey
770,640,1965,Pakistan,Turkey
770,640,1970,Pakistan,Turkey
770,640,1975,Pakistan,Turkey
770,640,1980,Pakistan,Turkey
770,640,1985,Pakistan,Turkey
770,640,1990,Pakistan,Turkey
770,640,1995,Pakistan,Turkey
770,640,2000,Pakistan,Turkey
770,640,2005,Pakistan,Turkey
770,645,1950,Pakistan,Iraq
770,645,1955,Pakistan,Iraq
770,645,1960,Pakistan,Iraq
770,645,1965,Pakistan,Iraq
770,645,1970,Pakistan,Iraq
770,645,1975,Pakistan,Iraq
770,645,1980,Pakistan,Iraq
770,645,1985,Pakistan,Iraq
770,645,1990,Pakistan,Iraq
770,645,1995,Pakistan,Iraq
770,645,2000,Pakistan,Iraq
770,645,2005,Pakistan,Iraq
770,651,1950,Pakistan,Egypt
770,651,1955,Pakistan,Egypt
770,651,1960,Pakistan,Egypt
770,651,1965,Pakistan,Egypt
770,651,1970,Pakistan,Egypt
770,651,1975,Pakistan,Egypt
770,651,1980,Pakistan,Egypt
770,651,1985,Pakistan,Egypt
770,651,1990,Pakistan,Egypt
770,651,1995,Pakistan,Egypt
770,651,2000,Pakistan,Egypt
770,651,2005,Pakistan,Egypt
770,652,1950,Pakistan,Syria
770,652,1955,Pakistan,Syria
770,652,1965,Pakistan,Syria
770,652,1970,Pakistan,Syria
770,652,1975,Pakistan,Syria
770,652,1980,Pakistan,Syria
770,652,1985,Pakistan,Syria
770,652,1990,Pakistan,Syria
770,652,1995,Pakistan,Syria
770,652,2000,Pakistan,Syria
770,652,2005,Pakistan,Syria
770,660,1955,Pakistan,Lebanon
770,660,1960,Pakistan,Lebanon
770,660,1965,Pakistan,Lebanon
770,660,1970,Pakistan,Lebanon
770,660,1975,Pakistan,Lebanon
770,660,1980,Pakistan,Lebanon
770,660,1985,Pakistan,Lebanon
770,660,1990,Pakistan,Lebanon
770,660,1995,Pakistan,Lebanon
770,660,2000,Pakistan,Lebanon
770,660,2005,Pakistan,Lebanon
770,663,1955,Pakistan,Jordan
770,663,1960,Pakistan,Jordan
770,663,1965,Pakistan,Jordan
770,663,1970,Pakistan,Jordan
770,663,1975,Pakistan,Jordan
770,663,1980,Pakistan,Jordan
770,663,1985,Pakistan,Jordan
770,663,1990,Pakistan,Jordan
770,663,1995,Pakistan,Jordan
770,663,2000,Pakistan,Jordan
770,663,2005,Pakistan,Jordan
770,670,1950,Pakistan,Saudi Arabia
770,670,1955,Pakistan,Saudi Arabia
770,670,1960,Pakistan,Saudi Arabia
770,670,1965,Pakistan,Saudi Arabia
770,670,1970,Pakistan,Saudi Arabia
770,670,1975,Pakistan,Saudi Arabia
770,670,1980,Pakistan,Saudi Arabia
770,670,1985,Pakistan,Saudi Arabia
770,670,1990,Pakistan,Saudi Arabia
770,670,1995,Pakistan,Saudi Arabia
770,670,2000,Pakistan,Saudi Arabia
770,670,2005,Pakistan,Saudi Arabia
770,678,1955,Pakistan,Yemen Arab Republic
770,678,1965,Pakistan,Yemen Arab Republic
770,678,1975,Pakistan,Yemen Arab Republic
770,678,1980,Pakistan,Yemen Arab Republic
770,678,1985,Pakistan,Yemen Arab Republic
770,678,1990,Pakistan,Yemen Arab Republic
770,679,1990,Pakistan,Yemen
770,679,1995,Pakistan,Yemen
770,679,2000,Pakistan,Yemen
770,679,2005,Pakistan,Yemen
770,680,1975,Pakistan,Yemen People's Republic
770,680,1980,Pakistan,Yemen People's Republic
770,680,1985,Pakistan,Yemen People's Republic
770,680,1990,Pakistan,Yemen People's Republic
770,690,1970,Pakistan,Kuwait
770,690,1975,Pakistan,Kuwait
770,690,1980,Pakistan,Kuwait
770,690,1985,Pakistan,Kuwait
770,690,1990,Pakistan,Kuwait
770,690,1995,Pakistan,Kuwait
770,690,2000,Pakistan,Kuwait
770,690,2005,Pakistan,Kuwait
770,692,1975,Pakistan,Bahrain
770,692,1980,Pakistan,Bahrain
770,692,1985,Pakistan,Bahrain
770,692,1990,Pakistan,Bahrain
770,692,1995,Pakistan,Bahrain
770,692,2000,Pakistan,Bahrain
770,692,2005,Pakistan,Bahrain
770,694,1975,Pakistan,Qatar
770,694,1980,Pakistan,Qatar
770,694,1985,Pakistan,Qatar
770,694,1990,Pakistan,Qatar
770,694,1995,Pakistan,Qatar
770,694,2000,Pakistan,Qatar
770,694,2005,Pakistan,Qatar
770,696,1975,Pakistan,United Arab Emirates
770,696,1980,Pakistan,United Arab Emirates
770,696,1985,Pakistan,United Arab Emirates
770,696,1990,Pakistan,United Arab Emirates
770,696,1995,Pakistan,United Arab Emirates
770,696,2000,Pakistan,United Arab Emirates
770,696,2005,Pakistan,United Arab Emirates
770,698,1975,Pakistan,Oman
770,698,1980,Pakistan,Oman
770,698,1985,Pakistan,Oman
770,698,1990,Pakistan,Oman
770,698,1995,Pakistan,Oman
770,698,2000,Pakistan,Oman
770,698,2005,Pakistan,Oman
770,700,1950,Pakistan,Afghanistan
770,700,1955,Pakistan,Afghanistan
770,700,1960,Pakistan,Afghanistan
770,700,1965,Pakistan,Afghanistan
770,700,1970,Pakistan,Afghanistan
770,700,1975,Pakistan,Afghanistan
770,700,1980,Pakistan,Afghanistan
770,700,1985,Pakistan,Afghanistan
770,700,1990,Pakistan,Afghanistan
770,700,1995,Pakistan,Afghanistan
770,700,2000,Pakistan,Afghanistan
770,700,2005,Pakistan,Afghanistan
770,701,1995,Pakistan,Turkmenistan
770,701,2000,Pakistan,Turkmenistan
770,701,2005,Pakistan,Turkmenistan
770,702,1995,Pakistan,Tajikistan
770,702,2000,Pakistan,Tajikistan
770,702,2005,Pakistan,Tajikistan
770,703,2005,Pakistan,Kyrgyzstan
770,704,1995,Pakistan,Uzbekistan
770,704,2000,Pakistan,Uzbekistan
770,704,2005,Pakistan,Uzbekistan
770,705,1995,Pakistan,Kazakhstan
770,705,2000,Pakistan,Kazakhstan
770,705,2005,Pakistan,Kazakhstan
770,710,1960,Pakistan,China
770,710,1965,Pakistan,China
770,710,1970,Pakistan,China
770,710,1975,Pakistan,China
770,710,1980,Pakistan,China
770,710,1985,Pakistan,China
770,710,1990,Pakistan,China
770,710,1995,Pakistan,China
770,710,2000,Pakistan,China
770,710,2005,Pakistan,China
770,712,1965,Pakistan,Mongolia
770,712,1980,Pakistan,Mongolia
770,731,1975,Pakistan,North Korea
770,731,1980,Pakistan,North Korea
770,731,1985,Pakistan,North Korea
770,731,1990,Pakistan,North Korea
770,731,1995,Pakistan,North Korea
770,731,2000,Pakistan,North Korea
770,731,2005,Pakistan,North Korea
770,732,1985,Pakistan,South Korea
770,732,1990,Pakistan,South Korea
770,732,1995,Pakistan,South Korea
770,732,2000,Pakistan,South Korea
770,732,2005,Pakistan,South Korea
770,740,1955,Pakistan,Japan
770,740,1960,Pakistan,Japan
770,740,1965,Pakistan,Japan
770,740,1970,Pakistan,Japan
770,740,1975,Pakistan,Japan
770,740,1980,Pakistan,Japan
770,740,1985,Pakistan,Japan
770,740,1990,Pakistan,Japan
770,740,1995,Pakistan,Japan
770,740,2000,Pakistan,Japan
770,740,2005,Pakistan,Japan
770,750,1950,Pakistan,India
770,750,1955,Pakistan,India
770,750,1960,Pakistan,India
770,750,1965,Pakistan,India
770,750,1970,Pakistan,India
770,750,1980,Pakistan,India
770,750,1985,Pakistan,India
770,750,1990,Pakistan,India
770,750,1995,Pakistan,India
770,750,2000,Pakistan,India
770,750,2005,Pakistan,India
770,771,1975,Pakistan,Bangladesh
770,771,1980,Pakistan,Bangladesh
770,771,1985,Pakistan,Bangladesh
770,771,1990,Pakistan,Bangladesh
770,771,1995,Pakistan,Bangladesh
770,771,2000,Pakistan,Bangladesh
770,771,2005,Pakistan,Bangladesh
770,775,1950,Pakistan,Myanmar
770,775,1955,Pakistan,Myanmar
770,775,1960,Pakistan,Myanmar
770,775,1965,Pakistan,Myanmar
770,775,1970,Pakistan,Myanmar
770,775,1975,Pakistan,Myanmar
770,775,1980,Pakistan,Myanmar
770,775,1985,Pakistan,Myanmar
770,775,1990,Pakistan,Myanmar
770,775,1995,Pakistan,Myanmar
770,775,2000,Pakistan,Myanmar
770,775,2005,Pakistan,Myanmar
770,780,1955,Pakistan,Sri Lanka
770,780,1960,Pakistan,Sri Lanka
770,780,1965,Pakistan,Sri Lanka
770,780,1970,Pakistan,Sri Lanka
770,780,1975,Pakistan,Sri Lanka
770,780,1980,Pakistan,Sri Lanka
770,780,1985,Pakistan,Sri Lanka
770,780,1990,Pakistan,Sri Lanka
770,780,1995,Pakistan,Sri Lanka
770,780,2000,Pakistan,Sri Lanka
770,780,2005,Pakistan,Sri Lanka
770,781,1980,Pakistan,Maldives
770,781,1990,Pakistan,Maldives
770,781,1995,Pakistan,Maldives
770,781,2000,Pakistan,Maldives
770,781,2005,Pakistan,Maldives
770,790,1965,Pakistan,Nepal
770,790,1970,Pakistan,Nepal
770,790,1975,Pakistan,Nepal
770,790,1980,Pakistan,Nepal
770,790,1985,Pakistan,Nepal
770,790,1990,Pakistan,Nepal
770,790,1995,Pakistan,Nepal
770,790,2000,Pakistan,Nepal
770,790,2005,Pakistan,Nepal
770,800,1955,Pakistan,Thailand
770,800,1960,Pakistan,Thailand
770,800,1965,Pakistan,Thailand
770,800,1970,Pakistan,Thailand
770,800,1975,Pakistan,Thailand
770,800,1980,Pakistan,Thailand
770,800,1985,Pakistan,Thailand
770,800,1990,Pakistan,Thailand
770,800,1995,Pakistan,Thailand
770,800,2000,Pakistan,Thailand
770,800,2005,Pakistan,Thailand
770,811,1960,Pakistan,Cambodia
770,811,1965,Pakistan,Cambodia
770,811,1985,Pakistan,Cambodia
770,812,1960,Pakistan,Laos
770,812,1965,Pakistan,Laos
770,812,1970,Pakistan,Laos
770,812,1975,Pakistan,Laos
770,812,1980,Pakistan,Laos
770,816,1975,Pakistan,Vietnam
770,816,1980,Pakistan,Vietnam
770,816,2005,Pakistan,Vietnam
770,820,1960,Pakistan,Malaysia
770,820,1965,Pakistan,Malaysia
770,820,1970,Pakistan,Malaysia
770,820,1975,Pakistan,Malaysia
770,820,1980,Pakistan,Malaysia
770,820,1985,Pakistan,Malaysia
770,820,1990,Pakistan,Malaysia
770,820,1995,Pakistan,Malaysia
770,820,2000,Pakistan,Malaysia
770,820,2005,Pakistan,Malaysia
770,830,1970,Pakistan,Singapore
770,830,1975,Pakistan,Singapore
770,830,1980,Pakistan,Singapore
770,830,1985,Pakistan,Singapore
770,830,1990,Pakistan,Singapore
770,830,1995,Pakistan,Singapore
770,830,2000,Pakistan,Singapore
770,830,2005,Pakistan,Singapore
770,835,1985,Pakistan,Brunei
770,835,1990,Pakistan,Brunei
770,835,1995,Pakistan,Brunei
770,835,2000,Pakistan,Brunei
770,835,2005,Pakistan,Brunei
770,840,1955,Pakistan,Philippines
770,840,1960,Pakistan,Philippines
770,840,1965,Pakistan,Philippines
770,840,1970,Pakistan,Philippines
770,840,1975,Pakistan,Philippines
770,840,1980,Pakistan,Philippines
770,840,1985,Pakistan,Philippines
770,840,1990,Pakistan,Philippines
770,840,1995,Pakistan,Philippines
770,840,2000,Pakistan,Philippines
770,840,2005,Pakistan,Philippines
770,850,1950,Pakistan,Indonesia
770,850,1955,Pakistan,Indonesia
770,850,1960,Pakistan,Indonesia
770,850,1965,Pakistan,Indonesia
770,850,1975,Pakistan,Indonesia
770,850,1980,Pakistan,Indonesia
770,850,1985,Pakistan,Indonesia
770,850,1990,Pakistan,Indonesia
770,850,1995,Pakistan,Indonesia
770,850,2000,Pakistan,Indonesia
770,850,2005,Pakistan,Indonesia
770,900,1950,Pakistan,Australia
770,900,1955,Pakistan,Australia
770,900,1960,Pakistan,Australia
770,900,1965,Pakistan,Australia
770,900,1970,Pakistan,Australia
770,900,1975,Pakistan,Australia
770,900,1980,Pakistan,Australia
770,900,1985,Pakistan,Australia
770,900,1990,Pakistan,Australia
770,900,1995,Pakistan,Australia
770,900,2000,Pakistan,Australia
770,900,2005,Pakistan,Australia
770,910,1980,Pakistan,Papua New Guinea
770,920,1955,Pakistan,New Zealand
770,920,1965,Pakistan,New Zealand
770,920,1970,Pakistan,New Zealand
770,920,1975,Pakistan,New Zealand
770,920,1980,Pakistan,New Zealand
770,920,1990,Pakistan,New Zealand
770,950,1980,Pakistan,Fiji
771,2,1975,Bangladesh,United States of America
771,2,1980,Bangladesh,United States of America
771,2,1985,Bangladesh,United States of America
771,2,1990,Bangladesh,United States of America
771,2,1995,Bangladesh,United States of America
771,2,2000,Bangladesh,United States of America
771,2,2005,Bangladesh,United States of America
771,20,1975,Bangladesh,Canada
771,20,1980,Bangladesh,Canada
771,20,1985,Bangladesh,Canada
771,20,1990,Bangladesh,Canada
771,20,1995,Bangladesh,Canada
771,20,2000,Bangladesh,Canada
771,20,2005,Bangladesh,Canada
771,40,1975,Bangladesh,Cuba
771,40,1980,Bangladesh,Cuba
771,70,1980,Bangladesh,Mexico
771,110,1980,Bangladesh,Guyana
771,140,1975,Bangladesh,Brazil
771,140,1980,Bangladesh,Brazil
771,140,1985,Bangladesh,Brazil
771,140,1990,Bangladesh,Brazil
771,140,1995,Bangladesh,Brazil
771,140,2000,Bangladesh,Brazil
771,160,1975,Bangladesh,Argentina
771,160,1980,Bangladesh,Argentina
771,200,1975,Bangladesh,United Kingdom
771,200,1980,Bangladesh,United Kingdom
771,200,1985,Bangladesh,United Kingdom
771,200,1990,Bangladesh,United Kingdom
771,200,1995,Bangladesh,United Kingdom
771,200,2000,Bangladesh,United Kingdom
771,200,2005,Bangladesh,United Kingdom
771,210,1975,Bangladesh,Netherlands
771,210,1980,Bangladesh,Netherlands
771,210,1985,Bangladesh,Netherlands
771,210,1990,Bangladesh,Netherlands
771,210,1995,Bangladesh,Netherlands
771,210,2000,Bangladesh,Netherlands
771,210,2005,Bangladesh,Netherlands
771,211,1975,Bangladesh,Belgium
771,211,1980,Bangladesh,Belgium
771,211,1985,Bangladesh,Belgium
771,211,1990,Bangladesh,Belgium
771,211,1995,Bangladesh,Belgium
771,211,2000,Bangladesh,Belgium
771,211,2005,Bangladesh,Belgium
771,212,1975,Bangladesh,Luxembourg
771,212,1980,Bangladesh,Luxembourg
771,220,1975,Bangladesh,France
771,220,1980,Bangladesh,France
771,220,1985,Bangladesh,France
771,220,1990,Bangladesh,France
771,220,1995,Bangladesh,France
771,220,2000,Bangladesh,France
771,220,2005,Bangladesh,France
771,225,1975,Bangladesh,Switzerland
771,225,1980,Bangladesh,Switzerland
771,230,1975,Bangladesh,Spain
771,230,1980,Bangladesh,Spain
771,230,2000,Bangladesh,Spain
771,230,2005,Bangladesh,Spain
771,235,1980,Bangladesh,Portugal
771,255,1990,Bangladesh,Germany
771,255,1995,Bangladesh,Germany
771,255,2000,Bangladesh,Germany
771,255,2005,Bangladesh,Germany
771,260,1975,Bangladesh,German Federal Republic
771,260,1980,Bangladesh,German Federal Republic
771,260,1985,Bangladesh,German Federal Republic
771,265,1975,Bangladesh,German Democratic Republic
771,265,1980,Bangladesh,German Democratic Republic
771,265,1985,Bangladesh,German Democratic Republic
771,290,1975,Bangladesh,Poland
771,290,1980,Bangladesh,Poland
771,290,1985,Bangladesh,Poland
771,290,1990,Bangladesh,Poland
771,290,1995,Bangladesh,Poland
771,290,2000,Bangladesh,Poland
771,290,2005,Bangladesh,Poland
771,305,1975,Bangladesh,Austria
771,305,1980,Bangladesh,Austria
771,310,1975,Bangladesh,Hungary
771,310,1980,Bangladesh,Hungary
771,310,1985,Bangladesh,Hungary
771,310,1990,Bangladesh,Hungary
771,310,1995,Bangladesh,Hungary
771,310,2000,Bangladesh,Hungary
771,315,1975,Bangladesh,Czechoslovakia
771,315,1980,Bangladesh,Czechoslovakia
771,315,1985,Bangladesh,Czechoslovakia
771,315,1990,Bangladesh,Czechoslovakia
771,325,1975,Bangladesh,Italy
771,325,1980,Bangladesh,Italy
771,325,1985,Bangladesh,Italy
771,325,1990,Bangladesh,Italy
771,325,1995,Bangladesh,Italy
771,325,2000,Bangladesh,Italy
771,325,2005,Bangladesh,Italy
771,338,1980,Bangladesh,Malta
771,339,1980,Bangladesh,Albania
771,345,1975,Bangladesh,Yugoslavia
771,345,1980,Bangladesh,Yugoslavia
771,345,1985,Bangladesh,Yugoslavia
771,345,1990,Bangladesh,Yugoslavia
771,350,1975,Bangladesh,Greece
771,350,1980,Bangladesh,Greece
771,355,1975,Bangladesh,Bulgaria
771,355,1980,Bangladesh,Bulgaria
771,355,1985,Bangladesh,Bulgaria
771,360,1975,Bangladesh,Romania
771,360,1980,Bangladesh,Romania
771,360,1985,Bangladesh,Romania
771,360,1990,Bangladesh,Romania
771,360,1995,Bangladesh,Romania
771,360,2000,Bangladesh,Romania
771,365,1975,Bangladesh,Russia
771,365,1980,Bangladesh,Russia
771,365,1985,Bangladesh,Russia
771,365,1990,Bangladesh,Russia
771,365,1995,Bangladesh,Russia
771,365,2000,Bangladesh,Russia
771,365,2005,Bangladesh,Russia
771,375,1975,Bangladesh,Finland
771,375,1980,Bangladesh,Finland
771,380,1975,Bangladesh,Sweden
771,380,1980,Bangladesh,Sweden
771,380,1985,Bangladesh,Sweden
771,380,1990,Bangladesh,Sweden
771,380,1995,Bangladesh,Sweden
771,380,2000,Bangladesh,Sweden
771,380,2005,Bangladesh,Sweden
771,385,1975,Bangladesh,Norway
771,385,1980,Bangladesh,Norway
771,385,2005,Bangladesh,Norway
771,390,1975,Bangladesh,Denmark
771,390,1980,Bangladesh,Denmark
771,390,1985,Bangladesh,Denmark
771,390,1990,Bangladesh,Denmark
771,390,1995,Bangladesh,Denmark
771,390,2000,Bangladesh,Denmark
771,390,2005,Bangladesh,Denmark
771,395,1975,Bangladesh,Iceland
771,395,1980,Bangladesh,Iceland
771,433,1975,Bangladesh,Senegal
771,433,1985,Bangladesh,Senegal
771,433,1990,Bangladesh,Senegal
771,433,1995,Bangladesh,Senegal
771,433,2000,Bangladesh,Senegal
771,437,1975,Bangladesh,Ivory Coast
771,451,1980,Bangladesh,Sierra Leone
771,452,1975,Bangladesh,Ghana
771,452,1980,Bangladesh,Ghana
771,475,1980,Bangladesh,Nigeria
771,475,2005,Bangladesh,Nigeria
771,481,1980,Bangladesh,Gabon
771,500,1980,Bangladesh,Uganda
771,501,1985,Bangladesh,Kenya
771,501,1990,Bangladesh,Kenya
771,501,1995,Bangladesh,Kenya
771,501,2000,Bangladesh,Kenya
771,501,2005,Bangladesh,Kenya
771,520,1980,Bangladesh,Somalia
771,530,1980,Bangladesh,Ethiopia
771,552,1985,Bangladesh,Zimbabwe
771,552,1990,Bangladesh,Zimbabwe
771,552,1995,Bangladesh,Zimbabwe
771,552,2000,Bangladesh,Zimbabwe
